11100082,圧壊槌＝装甲粉砕,ストロングハンマー,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100082,
11100091,圧壊槌＝装甲粉砕,ストロングハンマー,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100091,
11100092,圧壊槌＝装甲粉砕,ストロングハンマー,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100092,
11100101,圧壊槌＝装甲粉砕,ストロングハンマー,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100101,
11100102,圧壊槌＝装甲粉砕,ストロングハンマー,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100102,
11100111,圧壊槌＝装甲粉砕,ストロングハンマー,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100111,
11100112,圧壊槌＝装甲粉砕,ストロングハンマー,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100112,
11100121,騎兵銃＝悪路掃射,ダーティオープンファイア,敵単体/物理/{1}の氷ダメージ,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100121,
11100122,騎兵銃＝悪路掃射,ダーティオープンファイア,敵単体/物理/{1}の氷ダメージ,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100122,
11100131,騎兵銃＝悪路掃射,ダーティオープンファイア,敵単体/物理/{1}の氷ダメージ,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100131,
11100132,騎兵銃＝悪路掃射,ダーティオープンファイア,敵単体/物理/{1}の氷ダメージ,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100132,
11100141,騎兵銃＝悪路掃射,ダーティオープンファイア,敵単体/物理/{1}の氷ダメージ,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100141,
11100142,騎兵銃＝悪路掃射,ダーティオープンファイア,敵単体/物理/{1}の氷ダメージ,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100142,
11100151,疾風舞撃#32,ストームブラスト,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100151,
11100152,疾風舞撃#32,ストームブラスト,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100152,
11100161,疾風舞撃#32,ストームブラスト,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100161,
11100162,疾風舞撃#32,ストームブラスト,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100162,
11100171,疾風舞撃#32,ストームブラスト,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100171,
11100172,疾風舞撃#32,ストームブラスト,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100172,
11100181,騎士解析#25,メンタルクラッシュ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100181,
11100182,騎士解析#25,メンタルクラッシュ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100182,
11100191,騎士解析#25,メンタルクラッシュ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100191,
11100192,騎士解析#25,メンタルクラッシュ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100192,
11100201,騎士解析#25,メンタルクラッシュ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100201,
11100202,騎士解析#25,メンタルクラッシュ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100202,
11100211,騎士解析#25,メンタルクラッシュ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100211,
11100212,騎士解析#25,メンタルクラッシュ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100212,
11100221,増強杖＝膂力乱撃,フィジカルスマッシュ,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100221,
11100222,増強杖＝膂力乱撃,フィジカルスマッシュ,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100222,
11100231,増強杖＝膂力乱撃,フィジカルスマッシュ,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100231,
11100232,増強杖＝膂力乱撃,フィジカルスマッシュ,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100232,
11100241,増強杖＝膂力乱撃,フィジカルスマッシュ,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100241,
11100242,増強杖＝膂力乱撃,フィジカルスマッシュ,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100242,
11100251,術闇／領土粉砕,テリトリーサービス,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100251,
11100252,術闇／領土粉砕,テリトリーサービス,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100252,
11100261,術闇／領土粉砕,テリトリーサービス,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100261,
11100262,術闇／領土粉砕,テリトリーサービス,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100262,
11100271,術闇／領土粉砕,テリトリーサービス,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100271,
11100272,術闇／領土粉砕,テリトリーサービス,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100272,
11100281,過小剣＝敵陣乱入,ストライクザトロイ,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100281,
11100282,過小剣＝敵陣乱入,ストライクザトロイ,敵単体/物理/{1}の闇ダメージ<br>低確率で敵の行動を止める,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,440,440,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100282,
11100291,過小剣＝敵陣乱入,ストライクザトロイ,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100291,
11100292,過小剣＝敵陣乱入,ストライクザトロイ,敵単体/物理/{1}の闇ダメージ<br>低確率で敵の行動を止める,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,440,440,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100292,
11100301,龍炎双掌＝紅蒼火焔,ブレイジングハンズ,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100301,
11100302,龍炎双掌＝紅蒼火焔,ブレイジングハンズ,敵全体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,420,420,RANK4,100,ENEMY_ALL,,,,,,,,,20,,,,,,,,,,,,,,11100302,
11100311,龍炎双掌＝紅蒼火焔,ブレイジングハンズ,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100311,
11100312,龍炎双掌＝紅蒼火焔,ブレイジングハンズ,敵全体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,5,420,420,RANK5,100,ENEMY_ALL,,,,,,,,,20,,,,,,,,,,,,,,11100312,
11100321,生死出題#11,ギャンブルクエスチョン,敵単体/物理/{1}の氷ダメージ,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100321,
11100322,生死出題#11,ギャンブルクエスチョン,敵単体/物理/{1}の氷ダメージ,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100322,
11100331,生死出題#11,ギャンブルクエスチョン,敵単体/物理/{1}の氷ダメージ,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100331,
11100332,生死出題#11,ギャンブルクエスチョン,敵単体/物理/{1}の氷ダメージ,1,1,,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100332,
11100341,術光／悪性断裂,クリーンバッドラック,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,430,430,RANK1,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100341,
11100342,術光／悪性断裂,クリーンバッドラック,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100342,
11100351,術光／悪性断裂,クリーンバッドラック,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100351,
11100352,術光／悪性断裂,クリーンバッドラック,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100352,
11100361,神聖槍＝断裂突貫,ランスオブセイントブラッド,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100361,
11100362,神聖槍＝断裂突貫,ランスオブセイントブラッド,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100362,
11100371,神聖槍＝断裂突貫,ランスオブセイントブラッド,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100371,
11100372,神聖槍＝断裂突貫,ランスオブセイントブラッド,敵単体/物理/{1}の闇ダメージ,1,1,,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100372,
11100381,術風／貫穿峡谷,ドロップオブカリス,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100381,
11100382,術風／貫穿峡谷,ドロップオブカリス,敵単体/物理/{1}の風ダメージ<br>高確率でクリティカルが発生,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100382,
11100391,術風／貫穿峡谷,ドロップオブカリス,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100391,
11100392,術風／貫穿峡谷,ドロップオブカリス,敵単体/物理/{1}の風ダメージ<br>高確率でクリティカルが発生,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100392,
11100401,エラーaa1a1aa,攫う細い手,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100401,
11100402,エラーaa1a1aa,攫う細い手,敵単体/物理/{1}の光ダメージ<br>高確率でクリティカルが発生,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100402,
11100411,エラーaa1a1aa,攫う細い手,敵単体/物理/{1}の光ダメージ,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100411,
11100412,エラーaa1a1aa,攫う細い手,敵単体/物理/{1}の光ダメージ<br>高確率でクリティカルが発生,1,1,,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100412,
11100421,悲恋華＝最終献身,トラジックハーツ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100421,
11100422,悲恋華＝最終献身,トラジックハーツ,敵単体/物理/{1}の風ダメージ<br>3ターン/魔法ダメージを{11}ダウン,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,440,400,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100422,
11100431,悲恋華＝最終献身,トラジックハーツ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100431,
11100432,悲恋華＝最終献身,トラジックハーツ,敵単体/物理/{1}の風ダメージ<br>3ターン/魔法ダメージを{11}ダウン,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,440,400,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100432,
11100441,悲恋華＝最終献身,トラジックハーツ,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100441,
11100442,悲恋華＝最終献身,トラジックハーツ,敵単体/物理/{1}の風ダメージ<br>3ターン/魔法ダメージを{11}ダウン,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,5,440,400,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100442,
11100451,術風／蹴球採取,アブダクション,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100451,
11100452,術風／蹴球採取,アブダクション,敵単体/物理/{1}の風ダメージ<br>自分/2ターン/物理ダメージを<br>{11}アップ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,400,400,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100452,
11100461,術風／蹴球採取,アブダクション,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100461,
11100462,術風／蹴球採取,アブダクション,敵単体/物理/{1}の風ダメージ<br>自分/2ターン/物理ダメージを<br>{11}アップ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,400,400,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100462,
11100471,裁断剣＝少数奇襲,マイノリティオフェンス,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100471,
11100472,裁断剣＝少数奇襲,マイノリティオフェンス,敵単体/物理/{11}の風ダメージ<br>物理防御を{1}%無視,11,2,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100472,
11100481,裁断剣＝少数奇襲,マイノリティオフェンス,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100481,
11100482,裁断剣＝少数奇襲,マイノリティオフェンス,敵単体/物理/{11}の風ダメージ<br>物理防御を{1}%無視,11,2,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100482,
11100491,エラー25feacd,優美なる応援,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100491,
11100492,エラー25feacd,優美なる応援,敵単体/物理/{11}の火ダメージ<br>与えたダメージの{1}%を回復,11,2,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK4,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100492,
11100501,エラー25feacd,優美なる応援,敵単体/物理/{1}の火ダメージ,1,1,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100501,
11100502,エラー25feacd,優美なる応援,敵単体/物理/{11}の火ダメージ<br>与えたダメージの{1}%を回復,11,2,,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,430,430,RANK5,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100502,
11100511,エラーd56a00,収穫の宴,敵単体/物理/{1}の風ダメージ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,430,430,RANK2,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100511,
11100512,エラーd56a00,収穫の宴,敵単体/物理/{1}の風ダメージ<br>自分/2ターン/物理ダメージを<br>{11}アップ,1,1,,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,400,400,RANK3,100,ENEMY_ONE,,,,,,,,,20,,,,,,,,,,,,,,11100512,
